Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2023.01.12 16:00:03;Sell;0.06;EURUSD;1.08313;1.11613;1.07973;2023.01.12 16:15:12;1.07973;;;20.40;[tp]
2023.01.12 15:28:50;Sell;1.62;EURUSD;1.08073;1.09323;1.07543;2023.01.12 15:30:05;1.07543;;;858.60;[tp]
2023.01.11 16:49:15;Sell;1.38;EURUSD;1.07743;1.09323;1.07543;2023.01.12 15:30:05;1.07543;;;276.00;[tp]
2023.01.09 17:17:50;Sell;0.54;EURUSD;1.07453;1.09323;1.07543;2023.01.12 15:30:05;1.07543;;;-48.60;[tp]
2023.01.09 15:25:24;Sell;0.30;EURUSD;1.07103;1.09323;1.07543;2023.01.12 15:30:05;1.07543;;;-132.00;[tp]
2023.01.09 03:45:13;Sell;0.12;EURUSD;1.06703;1.09323;1.07543;2023.01.12 15:30:05;1.07543;;;-100.80;[tp]
2023.01.06 19:45:19;Sell;0.06;EURUSD;1.06353;1.09323;1.07543;2023.01.12 15:30:05;1.07543;;;-71.40;[tp]
2023.01.06 18:00:01;Sell;0.06;EURUSD;1.06023;1.09323;1.07543;2023.01.12 15:30:05;1.07543;;;-91.20;[tp]
2023.01.06 16:00:05;Sell;0.06;EURUSD;1.05410;1.08710;1.05070;2023.01.06 16:44:06;1.05070;;;20.40;[tp]
2023.01.06 14:05:46;Buy;0.12;EURUSD;1.04851;1.02231;1.05371;2023.01.06 15:50:32;1.05371;;;62.40;[tp]
2023.01.05 17:35:43;Buy;0.06;EURUSD;1.05201;1.02231;1.05371;2023.01.06 15:50:32;1.05371;;;10.20;[tp]
2023.01.05 16:00:03;Buy;0.06;EURUSD;1.05531;1.02231;1.05371;2023.01.06 15:50:32;1.05371;;;-9.60;[tp]
2023.01.04 11:00:06;Sell;0.06;EURUSD;1.06156;1.09456;1.05816;2023.01.05 15:19:59;1.05816;;;20.40;[tp]
2023.01.03 10:52:45;Buy;0.12;EURUSD;1.05566;1.02946;1.06086;2023.01.04 10:06:26;1.06086;;;62.40;[tp]
2023.01.03 10:13:41;Buy;0.06;EURUSD;1.05916;1.02946;1.06086;2023.01.04 10:06:26;1.06086;;;10.20;[tp]
2023.01.03 10:00:02;Buy;0.06;EURUSD;1.06246;1.02946;1.06086;2023.01.04 10:06:26;1.06086;;;-9.60;[tp]
2022.12.30 08:44:06;Balance;;External;;;;;;;;-300.00;
2022.12.27 09:01:41;Sell;0.06;EURUSD;1.06677;1.09647;1.06227;2022.12.27 15:11:45;1.06227;;;27.00;[tp]
2022.12.27 01:00:01;Sell;0.06;EURUSD;1.06347;1.09647;1.06227;2022.12.27 15:11:45;1.06227;;;7.20;[tp]
2022.12.22 21:00:06;Buy;0.06;EURUSD;1.05802;1.02502;1.06142;2022.12.23 09:05:44;1.06142;;;20.40;[tp]
2022.12.19 19:00:01;Sell;0.06;EURUSD;1.06228;1.09528;1.05888;2022.12.20 07:35:17;1.05888;;;20.40;[tp]
2022.12.19 18:00:04;Buy;0.06;EURUSD;1.05812;1.02512;1.06152;2022.12.19 18:42:05;1.06152;;;20.40;[tp]
2022.12.16 23:00:01;Buy;0.06;EURUSD;1.05932;1.02632;1.06272;2022.12.19 08:40:41;1.06272;;;20.40;[tp]
2022.12.16 12:00:04;Buy;0.06;EURUSD;1.06139;1.02839;1.06479;2022.12.16 16:49:13;1.06479;;;20.40;[tp]
2022.12.15 20:00:02;Buy;0.06;EURUSD;1.06019;1.02719;1.06359;2022.12.15 21:53:16;1.06359;;;20.40;[tp]
2022.12.15 16:13:51;Sell;0.12;EURUSD;1.07195;1.09815;1.06675;2022.12.15 17:09:59;1.06675;;;62.40;[tp]
2022.12.15 16:07:34;Sell;0.06;EURUSD;1.06845;1.09815;1.06675;2022.12.15 17:09:59;1.06675;;;10.20;[tp]
2022.12.15 16:00:03;Sell;0.06;EURUSD;1.06515;1.09815;1.06675;2022.12.15 17:09:59;1.06675;;;-9.60;[tp]
2022.12.14 21:43:27;Sell;0.06;EURUSD;1.06615;1.09585;1.06165;2022.12.15 11:00:49;1.06165;;;27.00;[tp]
2022.12.14 21:00:07;Sell;0.06;EURUSD;1.06285;1.09585;1.06165;2022.12.15 11:00:49;1.06165;;;7.20;[tp]
2022.12.13 16:00:01;Sell;0.06;EURUSD;1.06475;1.09775;1.06135;2022.12.13 19:48:24;1.06135;;;20.40;[tp]
2022.12.12 18:00:03;Buy;0.06;EURUSD;1.05248;1.01948;1.05588;2022.12.13 09:05:00;1.05588;;;20.40;[tp]
2022.12.12 10:33:12;Balance;;External;;;;;;;;-1 100.00;
2022.12.09 03:12:58;Sell;0.06;EURUSD;1.05775;1.08745;1.05305;2022.12.09 15:30:02;1.05305;;;28.20;[tp]
2022.12.08 18:00:02;Sell;0.06;EURUSD;1.05445;1.08745;1.05305;2022.12.09 15:30:02;1.05305;;;8.40;[tp]
2022.12.07 15:00:02;Sell;0.06;EURUSD;1.05366;1.08666;1.05026;2022.12.07 17:11:23;1.05026;;;20.40;[tp]
2022.12.06 21:00:01;Buy;0.06;EURUSD;1.04653;1.01353;1.04993;2022.12.07 12:43:20;1.04993;;;20.40;[tp]
2022.12.05 19:00:01;Buy;0.06;EURUSD;1.04941;1.01641;1.05281;2022.12.06 14:28:43;1.05281;;;20.40;[tp]
2022.12.05 14:55:30;Sell;0.12;EURUSD;1.05876;1.08496;1.05356;2022.12.05 17:00:00;1.05356;;;62.40;[tp]
2022.12.05 03:25:30;Sell;0.06;EURUSD;1.05526;1.08496;1.05356;2022.12.05 17:00:00;1.05356;;;10.20;[tp]
2022.12.02 19:00:01;Sell;0.06;EURUSD;1.05196;1.08496;1.05356;2022.12.05 17:00:00;1.05356;;;-9.60;[tp]
2022.12.02 16:00:02;Buy;0.06;EURUSD;1.04615;1.01315;1.04955;2022.12.02 18:31:37;1.04955;;;20.40;[tp]
2022.12.02 10:42:11;Sell;1.38;EURUSD;1.05443;1.07023;1.04953;2022.12.02 15:30:02;1.04953;;;676.20;[tp]
2022.12.01 16:35:16;Sell;0.54;EURUSD;1.05153;1.07023;1.04953;2022.12.02 15:30:02;1.04953;;;108.00;[tp]
2022.12.01 15:30:33;Sell;0.30;EURUSD;1.04803;1.07023;1.04953;2022.12.02 15:30:02;1.04953;;;-45.00;[tp]
2022.12.01 03:02:16;Sell;0.12;EURUSD;1.04403;1.07023;1.04953;2022.12.02 15:30:02;1.04953;;;-66.00;[tp]
2022.11.30 21:54:43;Sell;0.06;EURUSD;1.04053;1.07023;1.04953;2022.12.02 15:30:02;1.04953;;;-54.00;[tp]
2022.11.30 21:00:04;Sell;0.06;EURUSD;1.03723;1.07023;1.04953;2022.12.02 15:30:02;1.04953;;;-73.80;[tp]
2022.11.30 18:00:02;Buy;0.06;EURUSD;1.02992;0.99692;1.03332;2022.11.30 20:30:21;1.03332;;;20.40;[tp]
2022.11.29 16:00:04;Buy;0.06;EURUSD;1.03327;1.00027;1.03667;2022.11.29 17:27:51;1.03667;;;20.40;[tp]
2022.11.28 22:00:01;Buy;0.06;EURUSD;1.03403;1.00103;1.03743;2022.11.29 05:26:43;1.03743;;;20.40;[tp]
2022.11.28 12:22:03;Sell;0.06;EURUSD;1.04706;1.07676;1.04236;2022.11.28 16:56:46;1.04236;;;28.20;[tp]
2022.11.28 11:00:04;Sell;0.06;EURUSD;1.04376;1.07676;1.04236;2022.11.28 16:56:46;1.04236;;;8.40;[tp]
2022.11.28 04:00:02;Buy;0.06;EURUSD;1.03489;1.00189;1.03829;2022.11.28 09:18:57;1.03829;;;20.40;[tp]
2022.11.25 15:00:01;Buy;0.06;EURUSD;1.03799;1.00499;1.04139;2022.11.25 22:32:54;1.04139;;;20.40;[tp]
2022.11.24 01:26:53;Sell;0.30;EURUSD;1.04186;1.06406;1.03776;2022.11.25 14:57:40;1.03776;;;123.00;[tp]
2022.11.23 17:44:28;Sell;0.12;EURUSD;1.03786;1.06406;1.03776;2022.11.25 14:57:40;1.03776;;;1.20;[tp]
2022.11.23 09:14:15;Sell;0.06;EURUSD;1.03436;1.06406;1.03776;2022.11.25 14:57:40;1.03776;;;-20.40;[tp]
2022.11.23 02:00:04;Sell;0.06;EURUSD;1.03106;1.06406;1.03776;2022.11.25 14:57:40;1.03776;;;-40.20;[tp]
2022.11.21 09:03:11;Buy;0.06;EURUSD;1.02564;0.99594;1.03034;2022.11.22 20:56:54;1.03034;;;28.20;[tp]
2022.11.21 05:00:01;Buy;0.06;EURUSD;1.02894;0.99594;1.03034;2022.11.22 20:56:54;1.03034;;;8.40;[tp]
2022.11.17 13:00:03;Buy;0.06;EURUSD;1.03391;1.00091;1.03731;2022.11.18 02:47:49;1.03731;;;20.40;[tp]
2022.11.15 20:32:00;Buy;0.12;EURUSD;1.03011;1.00391;1.03531;2022.11.15 21:56:16;1.03531;;;62.40;[tp]
2022.11.15 20:27:46;Buy;0.06;EURUSD;1.03361;1.00391;1.03531;2022.11.15 21:56:16;1.03531;;;10.20;[tp]
2022.11.15 18:00:01;Buy;0.06;EURUSD;1.03691;1.00391;1.03531;2022.11.15 21:56:16;1.03531;;;-9.60;[tp]
2022.11.15 16:00:05;Sell;0.06;EURUSD;1.04363;1.07663;1.04023;2022.11.15 16:40:41;1.04023;;;20.40;[tp]
2022.11.15 16:35:53;Balance;;External;;;;;;;;-1 300.00;
2022.11.15 15:36:15;Sell;0.12;EURUSD;1.04730;1.07350;1.04210;2022.11.15 15:52:14;1.04210;;;62.40;[tp]
2022.11.15 15:32:35;Sell;0.06;EURUSD;1.04380;1.07350;1.04210;2022.11.15 15:52:14;1.04210;;;10.20;[tp]
2022.11.15 10:00:03;Sell;0.06;EURUSD;1.04050;1.07350;1.04210;2022.11.15 15:52:14;1.04210;;;-9.60;[tp]
2022.11.14 15:00:01;Sell;0.06;EURUSD;1.03339;1.06639;1.02999;2022.11.14 16:45:54;1.02999;;;20.40;[tp]
2022.11.11 21:31:21;Sell;3.60;EURUSD;1.03615;1.04515;1.03125;2022.11.14 06:23:13;1.03125;;;1 764.00;[tp]
2022.11.11 17:59:02;Sell;1.62;EURUSD;1.03265;1.04515;1.03125;2022.11.14 06:23:13;1.03125;;;226.80;[tp]
2022.11.11 13:47:19;Sell;1.38;EURUSD;1.02935;1.04515;1.03125;2022.11.14 06:23:13;1.03125;;;-262.20;[tp]
2022.11.11 10:52:29;Sell;0.54;EURUSD;1.02645;1.04515;1.03125;2022.11.14 06:23:13;1.03125;;;-259.20;[tp]
2022.11.11 08:02:52;Sell;0.30;EURUSD;1.02295;1.04515;1.03125;2022.11.14 06:23:13;1.03125;;;-249.00;[tp]
2022.11.10 22:23:16;Sell;0.12;EURUSD;1.01895;1.04515;1.03125;2022.11.14 06:23:13;1.03125;;;-147.60;[tp]
2022.11.10 16:26:55;Sell;0.06;EURUSD;1.01545;1.04515;1.03125;2022.11.14 06:23:13;1.03125;;;-94.80;[tp]
2022.11.10 16:00:05;Sell;0.06;EURUSD;1.01215;1.04515;1.03125;2022.11.14 06:23:13;1.03125;;;-114.60;[tp]
2022.11.10 12:20:28;Buy;0.06;EURUSD;0.99578;0.96608;1.00048;2022.11.10 15:30:02;1.00048;;;28.20;[tp]
2022.11.10 11:00:05;Buy;0.06;EURUSD;0.99908;0.96608;1.00048;2022.11.10 15:30:02;1.00048;;;8.40;[tp]
2022.11.09 22:00:01;Buy;0.06;EURUSD;1.00032;0.96732;1.00372;2022.11.10 07:36:00;1.00372;;;20.40;[tp]
2022.11.08 18:00:02;Sell;0.06;EURUSD;1.00665;1.03965;1.00325;2022.11.09 15:15:49;1.00325;;;20.40;[tp]
2022.11.07 19:11:01;Sell;0.06;EURUSD;1.00199;1.03169;0.99729;2022.11.08 11:03:17;0.99729;;;28.20;[tp]
2022.11.07 11:00:04;Sell;0.06;EURUSD;0.99869;1.03169;0.99729;2022.11.08 11:03:17;0.99729;;;8.40;[tp]
2022.11.04 21:12:54;Sell;0.30;EURUSD;0.99581;1.01801;0.99171;2022.11.07 00:00:05;0.99171;;;123.00;[tp]
2022.11.04 16:16:41;Sell;0.12;EURUSD;0.99181;1.01801;0.99171;2022.11.07 00:00:05;0.99171;;;1.20;[tp]
2022.11.04 16:06:27;Sell;0.06;EURUSD;0.98831;1.01801;0.99171;2022.11.07 00:00:05;0.99171;;;-20.40;[tp]
2022.11.04 15:00:08;Sell;0.06;EURUSD;0.98501;1.01801;0.99171;2022.11.07 00:00:05;0.99171;;;-40.20;[tp]
2022.11.03 10:41:09;Buy;0.12;EURUSD;0.97625;0.95005;0.98145;2022.11.04 14:36:26;0.98145;;;62.40;[tp]
2022.11.03 09:13:44;Buy;0.06;EURUSD;0.97975;0.95005;0.98145;2022.11.04 14:36:26;0.98145;;;10.20;[tp]
2022.11.02 22:00:03;Buy;0.06;EURUSD;0.98305;0.95005;0.98145;2022.11.04 14:36:26;0.98145;;;-9.60;[tp]
2022.11.01 17:00:04;Buy;0.06;EURUSD;0.98698;0.95398;0.99038;2022.11.01 18:06:27;0.99038;;;20.40;[tp]
2022.10.31 15:49:22;Buy;0.06;EURUSD;0.98913;0.95943;0.99383;2022.11.01 08:19:19;0.99383;;;28.20;[tp]
2022.10.31 11:00:03;Buy;0.06;EURUSD;0.99243;0.95943;0.99383;2022.11.01 08:19:19;0.99383;;;8.40;[tp]
2022.10.28 11:00:05;Buy;0.06;EURUSD;0.99472;0.96172;0.99812;2022.10.28 16:02:09;0.99812;;;20.40;[tp]
2022.10.27 22:00:02;Buy;0.06;EURUSD;0.99641;0.96341;0.99981;2022.10.28 05:03:11;0.99981;;;20.40;[tp]
2022.10.27 16:12:41;Buy;0.06;EURUSD;0.99773;0.96803;1.00243;2022.10.27 16:46:28;1.00243;;;28.20;[tp]
2022.10.27 16:00:05;Buy;0.06;EURUSD;1.00103;0.96803;1.00243;2022.10.27 16:46:28;1.00243;;;8.40;[tp]
2022.10.27 16:20:22;Balance;;External;;;;;;;;-1 800.00;
2022.10.26 18:40:26;Sell;1.62;EURUSD;1.00808;1.02058;1.00278;2022.10.27 15:11:13;1.00278;;;858.60;[tp]
2022.10.26 17:50:40;Sell;1.38;EURUSD;1.00478;1.02058;1.00278;2022.10.27 15:11:13;1.00278;;;276.00;[tp]
2022.10.26 10:44:03;Sell;0.54;EURUSD;1.00188;1.02058;1.00278;2022.10.27 15:11:13;1.00278;;;-48.60;[tp]
2022.10.26 09:53:04;Sell;0.30;EURUSD;0.99838;1.02058;1.00278;2022.10.27 15:11:13;1.00278;;;-132.00;[tp]
2022.10.25 16:34:32;Sell;0.12;EURUSD;0.99438;1.02058;1.00278;2022.10.27 15:11:13;1.00278;;;-100.80;[tp]
2022.10.25 16:16:25;Sell;0.06;EURUSD;0.99088;1.02058;1.00278;2022.10.27 15:11:13;1.00278;;;-71.40;[tp]
2022.10.24 17:00:02;Sell;0.06;EURUSD;0.98758;1.02058;1.00278;2022.10.27 15:11:13;1.00278;;;-91.20;[tp]
2022.10.21 19:01:32;Sell;0.12;EURUSD;0.98656;1.01276;0.98136;2022.10.24 12:30:02;0.98136;;;62.40;[tp]
2022.10.21 18:48:41;Sell;0.06;EURUSD;0.98306;1.01276;0.98136;2022.10.24 12:30:02;0.98136;;;10.20;[tp]
2022.10.21 17:00:04;Sell;0.06;EURUSD;0.97976;1.01276;0.98136;2022.10.24 12:30:02;0.98136;;;-9.60;[tp]
2022.10.21 15:15:29;Buy;0.06;EURUSD;0.97242;0.94272;0.97712;2022.10.21 15:58:33;0.97712;;;28.20;[tp]
2022.10.21 12:00:05;Buy;0.06;EURUSD;0.97572;0.94272;0.97712;2022.10.21 15:58:33;0.97712;;;8.40;[tp]
2022.10.20 17:56:34;Sell;0.06;EURUSD;0.98437;1.01407;0.97967;2022.10.20 20:05:43;0.97967;;;28.20;[tp]
2022.10.20 15:00:03;Sell;0.06;EURUSD;0.98107;1.01407;0.97967;2022.10.20 20:05:43;0.97967;;;8.40;[tp]
2022.10.19 14:00:04;Buy;0.06;EURUSD;0.97829;0.94529;0.98169;2022.10.20 14:11:26;0.98169;;;20.40;[tp]
2022.10.17 18:54:01;Sell;0.12;EURUSD;0.98423;1.01043;0.97903;2022.10.19 13:30:02;0.97903;;;62.40;[tp]
2022.10.17 17:41:03;Sell;0.06;EURUSD;0.98073;1.01043;0.97903;2022.10.19 13:30:02;0.97903;;;10.20;[tp]
2022.10.17 16:00:04;Sell;0.06;EURUSD;0.97743;1.01043;0.97903;2022.10.19 13:30:02;0.97903;;;-9.60;[tp]
2022.10.14 16:00:02;Sell;0.06;EURUSD;0.97732;1.01032;0.97392;2022.10.14 16:43:55;0.97392;;;20.40;[tp]
2022.10.13 19:00:08;Sell;0.06;EURUSD;0.97766;1.01066;0.97426;2022.10.14 12:15:44;0.97426;;;20.40;[tp]
2022.10.13 16:00:05;Buy;0.06;EURUSD;0.96690;0.93390;0.97030;2022.10.13 17:46:39;0.97030;;;20.40;[tp]
2022.10.13 13:00:05;Sell;0.06;EURUSD;0.97259;1.00559;0.96919;2022.10.13 15:30:07;0.96919;;;20.40;[tp]
2022.10.12 17:43:32;Buy;0.06;EURUSD;0.96752;0.93782;0.97222;2022.10.13 12:12:17;0.97222;;;28.20;[tp]
2022.10.11 22:00:08;Buy;0.06;EURUSD;0.97082;0.93782;0.97222;2022.10.13 12:12:17;0.97222;;;8.40;[tp]
2022.10.11 19:00:04;Sell;0.06;EURUSD;0.97559;1.00859;0.97219;2022.10.11 21:56:08;0.97219;;;20.40;[tp]
2022.10.11 08:00:05;Buy;0.06;EURUSD;0.96779;0.93479;0.97119;2022.10.11 10:16:39;0.97119;;;20.40;[tp]
2022.10.10 11:35:36;Buy;0.54;EURUSD;0.96869;0.94999;0.97319;2022.10.10 17:30:34;0.97319;;;243.00;[tp]
2022.10.10 08:33:12;Buy;0.30;EURUSD;0.97219;0.94999;0.97319;2022.10.10 17:30:34;0.97319;;;30.00;[tp]
2022.10.07 15:30:12;Buy;0.12;EURUSD;0.97619;0.94999;0.97319;2022.10.10 17:30:34;0.97319;;;-36.00;[tp]
2022.10.06 19:11:16;Buy;0.06;EURUSD;0.97969;0.94999;0.97319;2022.10.10 17:30:34;0.97319;;;-39.00;[tp]
2022.10.06 17:00:03;Buy;0.06;EURUSD;0.98299;0.94999;0.97319;2022.10.10 17:30:34;0.97319;;;-58.80;[tp]
2022.10.05 17:19:31;Buy;0.06;EURUSD;0.98393;0.95423;0.98863;2022.10.05 21:45:29;0.98863;;;28.20;[tp]
2022.10.05 17:00:10;Buy;0.06;EURUSD;0.98723;0.95423;0.98863;2022.10.05 21:45:29;0.98863;;;8.40;[tp]
2022.10.04 19:15:45;Sell;1.38;EURUSD;0.99857;1.01437;0.99367;2022.10.05 11:18:01;0.99367;;;676.20;[tp]
2022.10.04 17:05:07;Sell;0.54;EURUSD;0.99567;1.01437;0.99367;2022.10.05 11:18:01;0.99367;;;108.00;[tp]
2022.10.04 15:48:47;Sell;0.30;EURUSD;0.99217;1.01437;0.99367;2022.10.05 11:18:01;0.99367;;;-45.00;[tp]
2022.10.04 10:08:12;Sell;0.12;EURUSD;0.98817;1.01437;0.99367;2022.10.05 11:18:01;0.99367;;;-66.00;[tp]
2022.10.04 08:54:48;Sell;0.06;EURUSD;0.98467;1.01437;0.99367;2022.10.05 11:18:01;0.99367;;;-54.00;[tp]
2022.10.03 18:00:02;Sell;0.06;EURUSD;0.98137;1.01437;0.99367;2022.10.05 11:18:00;0.99367;;;-73.80;[tp]
2022.10.03 13:00:05;Buy;0.06;EURUSD;0.97647;0.94347;0.97987;2022.10.03 17:06:14;0.97987;;;20.40;[tp]
2022.10.03 09:00:06;Sell;0.06;EURUSD;0.98251;1.01551;0.97911;2022.10.03 10:00:23;0.97911;;;20.40;[tp]
2022.10.01 07:32:22;Balance;;External;;;;;;;;-700.00;
2022.09.30 14:00:05;Buy;0.06;EURUSD;0.97627;0.94327;0.97967;2022.09.30 17:48:28;0.97967;;;20.40;[tp]
2022.09.30 01:15:25;Sell;0.54;EURUSD;0.98353;1.00223;0.97903;2022.09.30 13:14:08;0.97903;;;243.00;[tp]
2022.09.29 22:19:10;Sell;0.30;EURUSD;0.98003;1.00223;0.97903;2022.09.30 13:14:08;0.97903;;;30.00;[tp]
2022.09.29 17:50:46;Sell;0.12;EURUSD;0.97603;1.00223;0.97903;2022.09.30 13:14:08;0.97903;;;-36.00;[tp]
2022.09.29 14:15:29;Sell;0.06;EURUSD;0.97253;1.00223;0.97903;2022.09.30 13:14:08;0.97903;;;-39.00;[tp]
2022.09.29 13:00:07;Sell;0.06;EURUSD;0.96923;1.00223;0.97903;2022.09.30 13:14:08;0.97903;;;-58.80;[tp]
2022.09.28 21:51:25;Sell;0.54;EURUSD;0.97481;0.99351;0.97031;2022.09.29 03:13:33;0.97031;;;243.00;[tp]
2022.09.28 20:04:35;Sell;0.30;EURUSD;0.97131;0.99351;0.97031;2022.09.29 03:13:33;0.97031;;;30.00;[tp]
2022.09.28 18:50:21;Sell;0.12;EURUSD;0.96731;0.99351;0.97031;2022.09.29 03:13:33;0.97031;;;-36.00;[tp]
2022.09.28 17:46:42;Sell;0.06;EURUSD;0.96381;0.99351;0.97031;2022.09.29 03:13:33;0.97031;;;-39.00;[tp]
2022.09.28 17:00:04;Sell;0.06;EURUSD;0.96051;0.99351;0.97031;2022.09.29 03:13:33;0.97031;;;-58.80;[tp]
2022.09.28 05:16:43;Buy;0.06;EURUSD;0.95497;0.92527;0.95967;2022.09.28 13:02:49;0.95967;;;28.20;[tp]
2022.09.27 20:00:05;Buy;0.06;EURUSD;0.95827;0.92527;0.95967;2022.09.28 13:02:49;0.95967;;;8.40;[tp]
2022.09.27 01:25:03;Buy;0.06;EURUSD;0.95904;0.92934;0.96374;2022.09.27 03:31:23;0.96374;;;28.20;[tp]
2022.09.26 19:00:06;Buy;0.06;EURUSD;0.96234;0.92934;0.96374;2022.09.27 03:31:23;0.96374;;;8.40;[tp]
2022.09.26 16:00:06;Sell;0.06;EURUSD;0.96656;0.99956;0.96316;2022.09.26 18:32:50;0.96316;;;20.40;[tp]
2022.09.26 11:00:12;Sell;0.06;EURUSD;0.96778;1.00078;0.96438;2022.09.26 12:59:19;0.96438;;;20.40;[tp]
2022.09.26 03:57:48;Buy;0.54;EURUSD;0.96336;0.94466;0.96786;2022.09.26 10:07:22;0.96786;;;243.00;[tp]
2022.09.26 03:42:44;Buy;0.30;EURUSD;0.96686;0.94466;0.96786;2022.09.26 10:07:22;0.96786;;;30.00;[tp]
2022.09.23 17:42:20;Buy;0.12;EURUSD;0.97086;0.94466;0.96786;2022.09.26 10:07:22;0.96786;;;-36.00;[tp]
2022.09.23 12:43:13;Buy;0.06;EURUSD;0.97436;0.94466;0.96786;2022.09.26 10:07:22;0.96786;;;-39.00;[tp]
2022.09.23 11:00:04;Buy;0.06;EURUSD;0.97766;0.94466;0.96786;2022.09.26 10:07:22;0.96786;;;-58.80;[tp]
2022.09.23 06:55:11;Balance;;External;;;;;;;;-1 000.00;
2022.09.22 18:00:40;Buy;0.06;EURUSD;0.98161;0.94861;0.98501;2022.09.22 20:12:41;0.98501;;;20.40;[tp]
2022.09.22 11:17:06;Sell;0.06;EURUSD;0.98759;1.01729;0.98289;2022.09.22 17:42:57;0.98289;;;28.20;[tp]
2022.09.22 11:00:06;Sell;0.06;EURUSD;0.98429;1.01729;0.98289;2022.09.22 17:42:57;0.98289;;;8.40;[tp]
2022.09.21 22:00:04;Sell;0.06;EURUSD;0.99069;1.02369;0.98729;2022.09.21 22:10:14;0.98729;;;20.40;[tp]
2022.09.21 21:01:08;Buy;0.54;EURUSD;0.98292;0.96422;0.98722;2022.09.21 21:33:21;0.98722;;;232.20;[tp]
2022.09.21 21:00:03;Buy;0.30;EURUSD;0.98642;0.96422;0.98722;2022.09.21 21:33:21;0.98722;;;24.00;[tp]
2022.09.21 09:37:24;Buy;0.12;EURUSD;0.99042;0.96422;0.98722;2022.09.21 21:33:21;0.98722;;;-38.40;[tp]
2022.09.21 09:01:13;Buy;0.06;EURUSD;0.99392;0.96422;0.98722;2022.09.21 21:33:21;0.98722;;;-40.20;[tp]
2022.09.20 16:00:03;Buy;0.06;EURUSD;0.99722;0.96422;0.98722;2022.09.21 21:33:21;0.98722;;;-60.00;[tp]
2022.09.19 23:02:12;Sell;0.06;EURUSD;1.00264;1.03234;0.99794;2022.09.20 15:18:44;0.99794;;;28.20;[tp]
2022.09.19 14:00:02;Sell;0.06;EURUSD;0.99934;1.03234;0.99794;2022.09.20 15:18:44;0.99794;;;8.40;[tp]
2022.09.16 18:00:07;Sell;0.06;EURUSD;1.00279;1.03579;0.99939;2022.09.19 07:52:15;0.99939;;;20.40;[tp]
2022.09.16 11:00:07;Buy;0.06;EURUSD;0.99584;0.96284;0.99924;2022.09.16 17:12:12;0.99924;;;20.40;[tp]
2022.09.15 16:00:03;Sell;0.06;EURUSD;1.00075;1.03375;0.99735;2022.09.16 10:42:55;0.99735;;;20.40;[tp]
2022.09.13 23:30:31;Buy;0.12;EURUSD;0.99709;0.97089;1.00229;2022.09.14 13:23:21;1.00229;;;62.40;[tp]
2022.09.13 16:11:37;Buy;0.06;EURUSD;1.00059;0.97089;1.00229;2022.09.14 13:23:21;1.00229;;;10.20;[tp]
2022.09.13 16:00:05;Buy;0.06;EURUSD;1.00389;0.97089;1.00229;2022.09.14 13:23:21;1.00229;;;-9.60;[tp]
2022.09.13 14:00:02;Sell;0.06;EURUSD;1.01790;1.05090;1.01450;2022.09.13 15:30:01;1.01450;;;20.40;[tp]
2022.09.12 10:11:34;Sell;0.06;EURUSD;1.01725;1.04695;1.01255;2022.09.12 16:16:24;1.01255;;;28.20;[tp]
2022.09.12 10:00:07;Sell;0.06;EURUSD;1.01395;1.04695;1.01255;2022.09.12 16:16:24;1.01255;;;8.40;[tp]
2022.09.09 15:00:02;Buy;0.06;EURUSD;1.00394;0.97094;1.00734;2022.09.12 00:07:00;1.00734;;;20.40;[tp]
2022.09.09 11:55:27;Sell;0.12;EURUSD;1.01126;1.03746;1.00606;2022.09.09 14:11:42;1.00606;;;62.40;[tp]
2022.09.09 06:22:10;Sell;0.06;EURUSD;1.00776;1.03746;1.00606;2022.09.09 14:11:42;1.00606;;;10.20;[tp]
2022.09.09 04:00:02;Sell;0.06;EURUSD;1.00446;1.03746;1.00606;2022.09.09 14:11:42;1.00606;;;-9.60;[tp]
2022.09.08 17:00:04;Buy;0.06;EURUSD;0.99655;0.96355;0.99995;2022.09.08 20:38:54;0.99995;;;20.40;[tp]
2022.09.08 13:39:40;Sell;0.12;EURUSD;1.00166;1.02786;0.99646;2022.09.08 16:05:31;0.99646;;;62.40;[tp]
2022.09.07 20:04:16;Sell;0.06;EURUSD;0.99816;1.02786;0.99646;2022.09.08 16:05:31;0.99646;;;10.20;[tp]
2022.09.07 18:00:02;Sell;0.06;EURUSD;0.99486;1.02786;0.99646;2022.09.08 16:05:31;0.99646;;;-9.60;[tp]
2022.09.06 17:02:52;Buy;0.06;EURUSD;0.98693;0.95723;0.99163;2022.09.06 18:04:27;0.99163;;;28.20;[tp]
2022.09.06 16:00:04;Buy;0.06;EURUSD;0.99023;0.95723;0.99163;2022.09.06 18:04:27;0.99163;;;8.40;[tp]
2022.09.06 10:40:00;Sell;0.06;EURUSD;0.99838;1.02808;0.99368;2022.09.06 13:18:04;0.99368;;;28.20;[tp]
2022.09.06 03:00:06;Sell;0.06;EURUSD;0.99508;1.02808;0.99368;2022.09.06 13:18:04;0.99368;;;8.40;[tp]
2022.09.05 07:46:11;Buy;0.12;EURUSD;0.99016;0.96396;0.99516;2022.09.06 02:48:59;0.99516;;;60.00;[tp]
